# name	interval	# bootstrap heuristics — updated by pkg-cadence workflow
poppler-utils	monthly
popt	monthly
powertop	monthly
prefixdevname	monthly
procps-ng	monthly
protobuf-c	monthly
psacct	monthly
psmisc	monthly
pt-sans-fonts	yearly
ptyxis	monthly
publicsuffix-list-dafsa	monthly
pulseaudio-libs	monthly
pulseaudio-libs-glib2	monthly
python-unversioned-command	monthly
python3	monthly
python3-argcomplete	monthly
python3-attrs	monthly
python3-audit	monthly
python3-brlapi	monthly
python3-cairo	monthly
python3-cffi	monthly
python3-charset-normalizer	monthly
python3-cloud-what	monthly
python3-cups	monthly
python3-dasbus	monthly
python3-dateutil	monthly
python3-dbus	monthly
python3-decorator	monthly
